"","age","N.speciations","N.extinctions","N.turnover","N.species.speciation","N.species.extinction","raw.speciation.probability","raw.extinction.probability","HMM.speciation.state","HMM.speciation.state.probability","HMM.extinction.state","HMM.extinction.state.probability","HMM.turnover.probability","raw.turnover.probability"
"117",11.6,53,48,101,729,724,0.0727023319615912,0.0662983425414365,5,0.111818565405977,3,0.0943959078005308,0.206214473206508,0.139000674503028
"118",11.7,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"119",11.8,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"120",11.9,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"121",12,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"122",12.1,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"123",12.2,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"124",12.3,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"125",12.4,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"126",12.5,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"127",12.6,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"128",12.7,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"129",12.8,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"130",12.9,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"131",13,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"132",13.1,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"133",13.2,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"134",13.3,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"135",13.4,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"136",13.5,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"137",13.6,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"138",13.7,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"139",13.8,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"140",13.9,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"141",14,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"142",14.1,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"143",14.2,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"144",14.3,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"145",14.4,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"146",14.5,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"147",14.6,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"148",14.7,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"149",14.8,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"150",14.9,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"151",15,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"152",15.1,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"153",15.2,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"154",15.3,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"155",15.4,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"156",15.5,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"157",15.6,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"158",15.7,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"159",15.8,0,0,0,724,724,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"160",15.9,0,0,0,724,724,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"161",16,64,38,102,724,698,0.0883977900552486,0.0544412607449857,5,0.111818565405977,3,0.0943959078005308,0.206214473206508,0.142839050800234
"162",16.1,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"163",16.2,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"164",16.3,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"165",16.4,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"166",16.5,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"167",16.6,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"168",16.7,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"169",16.8,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"170",16.9,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"171",17,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"172",17.1,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"173",17.2,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"174",17.3,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"175",17.4,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"176",17.5,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"177",17.6,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"178",17.7,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"179",17.8,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"180",17.9,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"181",18,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"182",18.1,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"183",18.2,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"184",18.3,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"185",18.4,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"186",18.5,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"187",18.6,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"188",18.7,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"189",18.8,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"190",18.9,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"191",19,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"192",19.1,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"193",19.2,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"194",19.3,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"195",19.4,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"196",19.5,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"197",19.6,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"198",19.7,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"199",19.8,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"200",19.9,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"201",20,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"202",20.1,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"203",20.2,0,0,0,698,698,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"204",20.3,0,0,0,698,698,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"205",20.4,37,16,53,698,677,0.0530085959885387,0.0236336779911374,2,0.0382449778261186,2,0.0241217189738796,0.0623666967999982,0.076642273979676
"206",20.5,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"207",20.6,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"208",20.7,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"209",20.8,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"210",20.9,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"211",21,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"212",21.1,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"213",21.2,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"214",21.3,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"215",21.4,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"216",21.5,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"217",21.6,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"218",21.7,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"219",21.8,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"220",21.9,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"221",22,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"222",22.1,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"223",22.2,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"224",22.3000000000001,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"225",22.4000000000001,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"226",22.5000000000001,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"227",22.6000000000001,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"228",22.7000000000001,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"229",22.8000000000001,0,0,0,677,677,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"230",22.9000000000001,0,0,0,677,677,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"231",23.0000000000001,83,49,132,677,643,0.122599704579025,0.0762052877138414,5,0.111818565405977,3,0.0943959078005308,0.206214473206508,0.198804992292866
"232",23.1000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"233",23.2000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"234",23.3000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"235",23.4000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"236",23.5000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"237",23.6000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"238",23.7000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"239",23.8000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"240",23.9000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"241",24.0000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"242",24.1000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"243",24.2000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"244",24.3000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"245",24.4000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"246",24.5000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"247",24.6000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"248",24.7000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"249",24.8000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"250",24.9000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"251",25.0000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"252",25.1000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"253",25.2000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"254",25.3000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"255",25.4000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"256",25.5000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"257",25.6000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"258",25.7000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"259",25.8000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"260",25.9000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"261",26.0000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"262",26.1000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"263",26.2000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"264",26.3000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"265",26.4000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"266",26.5000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"267",26.6000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"268",26.7000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"269",26.8000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"270",26.9000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"271",27.0000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"272",27.1000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"273",27.2000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"274",27.3000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"275",27.4000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"276",27.5000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"277",27.6000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"278",27.7000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"279",27.8000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"280",27.9000000000001,0,0,0,643,643,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"281",28.0000000000001,0,0,0,643,643,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"282",28.1000000000001,58,55,113,643,640,0.0902021772939347,0.0859375,5,0.111818565405977,3,0.0943959078005308,0.206214473206508,0.176139677293935
"283",28.2000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"284",28.3000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"285",28.4000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"286",28.5000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"287",28.6000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"288",28.7000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"289",28.8000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"290",28.9000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"291",29.0000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"292",29.1000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"293",29.2000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"294",29.3000000000001,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"295",29.4000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"296",29.5000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"297",29.6000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"298",29.7000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"299",29.8000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"300",29.9000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"301",30.0000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"302",30.1000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"303",30.2000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"304",30.3000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"305",30.4000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"306",30.5000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"307",30.6000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"308",30.7000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"309",30.8000000000002,0,0,0,640,640,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"310",30.9000000000002,0,0,0,640,640,0,0,3,3.70224524472115e-05,5,1.36186189387746e-06,3.8384314341089e-05,0
"311",31.0000000000002,6,0,6,640,634,0.009375,0,2,0.0382449778261186,5,1.36186189387746e-06,0.0382463396880125,0.009375
"312",31.1000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"313",31.2000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"314",31.3000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"315",31.4000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"316",31.5000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"317",31.6000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"318",31.7000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"319",31.8000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"320",31.9000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"321",32.0000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"322",32.1000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"323",32.2000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"324",32.3000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"325",32.4000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"326",32.5000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"327",32.6000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"328",32.7000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"329",32.8000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"330",32.9000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"331",33.0000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"332",33.1000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"333",33.2000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"334",33.3000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"335",33.4000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"336",33.5000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"337",33.6000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"338",33.7000000000002,0,0,0,634,634,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
